filename, A, B, C, D, E, EYE1, EYE2, F, G1, G2, H, I, J1, J2, K, L, M, N, O, P, Q, R, S1, S2, T, U, V, W, X1, X2, Y, Z
WIN_20231226_12_29_44_Pro_jpg.rf.0220adfb5f507f172709ae21a2045116.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_49_23_Pro_jpg.rf.021aabf300bca013fdc66be544e7f599.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_02_48_Pro_jpg.rf.02247fc720a9f1521d70d7bbbe696bc1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_45_08_Pro_jpg.rf.0221ba6e3224a272ad4cd13cb307539b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_31_17_Pro-4-_jpg.rf.02266b600867c3dbe54ccca1d46f135a.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_14_30_58_Pro_jpg.rf.024bf554eb51da5320f833d9435bfee6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_02_34_Pro-3-_jpg.rf.0274dc0075dbd61f1cb41e5cd971d062.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_11_57_58_Pro_jpg.rf.025f7b61f97db36003272debc071437d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_55_07_Pro_jpg.rf.02697ad2c988862d95dbcf3276597bd5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_46_19_Pro-2-_jpg.rf.02716bc14122bda33525d7a298442a98.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_12_12_Pro_jpg.rf.02763a791035ff9ee21fada102b57bb1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_15_05_25_Pro-2-_jpg.rf.029ab5f7fa76483c3454a83a030126a6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
WIN_20231226_13_20_32_Pro-2-_jpg.rf.029f0d2ef55dde1a9e2bf5d265641e68.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_02_50_Pro-2-_jpg.rf.029fd6dcfb7c0740744650dd4c2b04b1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_26_01_Pro_jpg.rf.02a3c121eeaf94505e1205d78c1d1e03.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_44_51_Pro_jpg.rf.02bceceb9f038129611e8286f9469c9f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_39_02_Pro_jpg.rf.02b045a971438f8a6ba27a1bfa53ea6a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_24_25_Pro_jpg.rf.02a232eaab278e9fbd113b2c1c88d83f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_26_04_Pro_jpg.rf.02c9be7152755b1c450fd80a7546445f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_39_05_Pro_jpg.rf.02d1bc1b646a3315b262ab18a7b765fa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_19_23_Pro_jpg.rf.02d0e4fd8104c4431b00c33134013b38.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_11_51_54_Pro_jpg.rf.02c01218a2c5564eb872ed219246a705.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_53_10_Pro-3-_jpg.rf.02d7aa732ace9de92d9a43fb9f716033.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_01_17_Pro_jpg.rf.02e0b74adb909e64a7f96a132e1c9be0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_37_15_Pro-3-_jpg.rf.02e55744ea00af7b85effabc3a1f9fbb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_14_36_12_Pro-3-_jpg.rf.02fa7acb27c17033ab33ff46b2c7c25f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
WIN_20231226_12_37_13_Pro-2-_jpg.rf.0316471ade3a5d050f7762f8a8ac39f6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_15_18_03_Pro-3-_jpg.rf.02ed199147b24da1c1a9b4ee7abb0b7c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_19_27_Pro_jpg.rf.02f4b24df10e65e7e6b676e12b9d2188.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_04_47_Pro-2-_jpg.rf.031ad65fae8ab67f184cf15f42e77a34.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_54_55_Pro-2-_jpg.rf.000650b0a5583dfbd629267e96dfa211.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_01_15_Pro-2-_jpg.rf.032f3f643224f5d8f6e2f33106cf07cd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_14_47_29_Pro_jpg.rf.0340b58c5d8bbbf0418ac5b085db5a00.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
WIN_20231226_12_53_03_Pro_jpg.rf.032818861b253b3ceb965bfb38840e72.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_11_53_31_Pro_jpg.rf.03412256a7f058936cd2b7331994dceb.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_14_20_Pro-2-_jpg.rf.035316cfdeb14574354e7190e58e2453.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_15_16_24_Pro_jpg.rf.037e09109888b23fc70a98c4004123da.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
WIN_20231226_13_07_06_Pro-2-_jpg.rf.03666670822cc08a774deedcc1d9842c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_35_24_Pro-3-_jpg.rf.0383f8f700391ea44ab0044f83ec5ada.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_11_59_04_Pro-2-_jpg.rf.0352ab6a1d384a042f4aabb2c14ec992.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_54_43_Pro_jpg.rf.038092337178321358e50299bbf87b9c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_01_19_Pro-3-_jpg.rf.0392b6b8ea67cb977cf9fba022b7044b.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_03_17_Pro-3-_jpg.rf.039138492a35614cd78b370c45b3f898.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_01_13_Pro-2-_jpg.rf.03c362328ac4b33f3033a7567a59fbe1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_12_59_16_Pro-2-_jpg.rf.03d06734f0eb6bf5a269873a5e834ee2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_02_22_Pro-2-_jpg.rf.03ac0a43732949f6b8abc4c0b0e69f0f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_11_53_07_Pro_jpg.rf.03ef3cda8adb690e25413afa18eade4a.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_13_09_36_Pro-3-_jpg.rf.03f878b0cf79b876e6b6acbb90634c0b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WIN_20231226_14_45_07_Pro-3-_jpg.rf.03eba7859da5d50dbe93a892b03e24f6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
WIN_20231226_12_53_13_Pro-2-_jpg.rf.04056a322438c11cddf09902fea3741d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
